tweet_id,score,value
1059774765270032387,0.5007,neutral
1059782736574078977,0.2770,negative
1059788797469249538,0.4345,negative
1059790735007010817,0.5764,positive
1059831431516639232,0.5559,positive
1059821814661156866,0.5406,neutral
1059845191996203008,0.3355,negative
1057660976202440704,0.6240,positive
1059791038066425857,0.6429,positive
1059938369839489024,0.5900,positive
1057167285532659713,0.6717,positive
1059928770918973443,0.6769,positive
1056953939105665025,0.5884,positive
1058977418185183233,0.6129,positive
1059709159707418625,0.1904,negative
1059807039290007552,0.8057,positive
1059817497912926209,0.2486,negative
1057042417067704320,0.4353,negative
1058977456869330944,0.7788,positive
1059875243806937088,0.3814,negative
1059917295181615106,1.0000,positive
1059916467347566592,1.0000,positive
1059624566094528512,0.4459,negative
1059787868325974017,0.7056,positive
1059840366243913728,0.5134,neutral
1059826616786923520,0.2059,negative
1059789251410305026,0.0833,negative
1056931287959773184,0.5551,positive
1058776316420460546,0.4209,negative
1059865942929358849,0.2222,negative
1057614063927201792,0.4218,negative
1059800534931197952,0.6332,positive
1059618871181787136,0.2893,negative
1059644704478978048,0.4358,negative
1059806602017075201,0.3248,negative
1057228648837799937,0.0000,negative
1059601021297717248,0.3251,negative
1059928113231093760,0.6270,positive
1058711785786802176,0.8456,positive
1059806626700578821,0.1552,negative
1059861070217658369,0.3086,negative
1058343025523548160,0.4172,negative
1059845146064416768,0.3289,negative
1059926506401685505,0.4194,negative
1059938884182835200,0.4783,neutral
1059841052629176320,0.5566,positive
1059853425830191105,0.6141,positive
1059804761782915073,0.8030,positive
1058645074010103809,0.6632,positive
1059877604516380673,0.6206,positive
1058775079755104256,0.3591,negative
1058827028730970112,0.6277,positive
1057787417426620416,0.3740,negative
1059806159362842624,0.3561,negative
1059796828286279680,0.5000,neutral
1059797377362681856,0.5458,neutral
1059284187746893824,0.3284,negative
1059785611618516992,0.7273,positive
1059786710844952576,0.3606,negative
1059895014711586817,0.5136,neutral
1059941742168936448,0.4167,negative
1059937084482424832,0.4418,negative
1059899445305884672,0.5922,positive
1059951676679962624,0.4745,neutral
1059806811388366848,0.1154,negative
1059887344017461248,0.7347,positive
1059882671030132736,0.3682,negative
1059786751915556866,0.4671,neutral
1059788969293082625,0.5117,neutral
1059819190637469698,0.3312,negative
1059339547417477122,0.5034,neutral
1059838433273802752,0.0388,negative
1059952262666244102,0.4859,neutral
1058803792915902467,0.5717,positive
1059676018208698369,0.6284,positive
1059943484692545537,0.7202,positive
1059790093752418306,0.4397,negative
1056848261196251139,0.3865,negative
1059102088205123586,0.6170,positive
1059856089347440640,0.9168,positive
1058614999638253568,0.7597,positive
1057323780371070981,0.6116,positive
1058914104377856001,0.7949,positive
1059939115028938753,0.5964,positive
1059851434072645633,0.2734,negative
1059856935976165378,0.5602,positive
1057811078715981824,0.2826,negative
1059779473397239808,0.4083,negative
1058731386641809410,0.8583,positive
1059896044413169670,0.5573,positive
1059798442501963776,0.5000,neutral
1059777576930066433,0.6683,positive
1059879830890733568,0.5148,neutral
1058382023629438981,0.5868,positive
1059814407323246594,0.3077,negative
1059605813206175744,0.3680,negative
1059846397904781324,0.1325,negative
1059415344920567808,0.5214,neutral
1059624245586812929,0.6151,positive
1059776250355613697,0.6698,positive
1059743817656545280,0.3864,negative
1058675375356735488,0.2534,negative
1058712738183159808,0.5775,positive
1058099606070927362,0.4164,negative
1059853256736890881,0.0000,negative
1059835923830132738,0.2075,negative
1059643523371278341,0.4518,neutral
1059434333226844160,0.5177,neutral
1057763685412802561,0.1640,negative
1059796637164470273,0.4175,negative
1059695757580734464,0.5716,positive
1059874179753930753,0.3784,negative
1059924202592067584,0.5961,positive
1057529720244445189,0.7041,positive
1059618008996503553,0.1584,negative
1059846423406170113,0.5007,neutral
1059935783409328128,0.5064,neutral
1059927816358297600,0.5479,neutral
1059950628586340352,0.5922,positive
1059867354342064128,0.4924,neutral
1059866513891643396,0.2866,negative
1059789564418711552,0.7338,positive
1059956964900376576,0.2059,negative
1059874778608230400,0.5659,positive
1059628206410600449,0.6934,positive
1059830789955817472,0.3534,negative
1059765899761274885,0.2756,negative
1059052643560185857,0.7661,positive
1057658554017038336,0.5022,neutral
1059907245369106438,0.5000,neutral
1058034863889149952,0.5651,positive
1059922343986905089,0.3214,negative
1059938830504091648,0.5568,positive
1057316347779207170,0.5262,neutral
1059798653483794437,0.6448,positive
1059958394042437632,0.7574,positive
1059936398374064129,0.5080,neutral
1059830288514199552,0.6173,positive
1059189548234797056,0.7114,positive
1059773413152223232,0.6118,positive
1059778673191124992,0.5474,neutral
1059671743047131136,0.5773,positive
1059909507172720641,0.4250,negative
1059795430563893248,0.5604,positive
1059933167669395458,0.2547,negative
1059833395767922688,0.5214,neutral
1058034766983913472,0.7041,positive
1059809490588049410,0.5000,neutral
1057092472785063937,0.5563,positive
1057734066567606272,0.9028,positive
1059936782236766208,0.2773,negative
1059865883592527872,0.6255,positive
1059957411321184258,0.4315,negative
1059826860266323969,0.5390,neutral
1059792775389110273,0.3470,negative
1059765285870362625,0.3530,negative
1059878268093022211,0.6607,positive
1059369761371578368,0.6240,positive
1059777118995914753,0.4138,negative
1059663048821141504,0.2467,negative
1059879096992350209,0.2810,negative
1059611645541081089,0.6894,positive
1059883252981342209,0.4929,neutral
1059813158305566721,0.6636,positive
1059787883614257159,0.5456,neutral
1059827183441584130,0.6537,positive
1059830492797779968,0.4709,neutral
1058725452288847872,0.3542,negative
1057180317642080256,0.7691,positive
1058059926944276481,0.5425,neutral
1057167386212818945,0.6247,positive
1059866542588911616,0.3828,negative
1056643999417712642,0.3763,negative
1057452145178525696,0.4561,neutral
1057827623492112386,0.4518,neutral
1059798110459908096,0.1667,negative
1059880876287377408,0.6511,positive
1059914686173495297,0.0000,negative
1059784391319347201,0.7534,positive
1059779989984419840,0.6993,positive
1058714857183305729,0.5544,positive
1059706894665826304,0.4215,negative
1058699735236861958,0.7014,positive
1057990266454466563,0.7526,positive
1059833900665659393,0.8986,positive
1059947998757769216,0.2606,negative
1059877081356603392,0.7023,positive
1059601928324374529,0.5282,neutral
1059958432969695234,0.3687,negative
1057167278301765632,0.7930,positive
1059789112641835009,0.3400,negative
1059817435354853379,0.6150,positive
1059806180028100608,0.2850,negative
1057770322118750209,1.0000,positive
1059778955585208321,0.6290,positive
1059928216843026433,0.7564,positive
1059818843294572545,0.2436,negative
1059793814888595456,0.5158,neutral
1059809483881353216,0.8119,positive
1059927424463527936,0.3209,negative
1058508519815692295,0.5967,positive
1059864754297167873,0.6215,positive
1058732822804996096,0.2815,negative
1057085046358790144,0.2848,negative
1059834535234420737,0.6947,positive
1059631401941778432,0.5354,neutral
1056677616307056645,0.7204,positive
1059795260396703749,0.1956,negative
1059765845327560706,0.8006,positive
1057892327845441537,0.6643,positive
1059058308177453056,0.4178,negative
1059950839622787072,0.2419,negative
1058615195814293505,0.8030,positive
1059785119270100992,0.5079,neutral
1059655927383683073,0.1875,negative
1058003593876398080,0.5561,positive
1059854653989572608,0.3758,negative
1059624932282384384,0.5215,neutral
1058584801228320768,0.5262,neutral
1059783550780747776,0.5610,positive
1058856700948725760,0.4183,negative
1059953991642218498,0.6959,positive
1058894345032609793,0.2778,negative
1057641767426678784,0.4904,neutral
1059780282528751616,0.5339,neutral
1058456235056476161,0.6135,positive
1058432568603930626,0.4895,neutral
1057775327932489728,0.6544,positive
1059896867973148673,0.5881,positive
1059851812809904128,0.4426,negative
1059786934460006400,0.3034,negative
1058832286655938566,0.6380,positive
1059783925520830469,0.3138,negative
1059854280306364421,0.4442,negative
1058096894608584704,0.7106,positive
1059858427160203265,0.6925,positive
1057358529869373440,0.5477,neutral
1058313169930764288,0.6632,positive
1059615997542494208,0.2736,negative
1059766901365194752,0.5625,positive
1059785592542842880,0.6461,positive
1059370535048634368,0.5522,positive
1059783179547131904,0.6476,positive
1059229271703670784,0.5829,positive
1057705947022458880,0.4385,negative
1059930817265352704,0.7272,positive
1059811801377005569,0.4398,negative
1059856603376168960,0.6261,positive
1059811524590686208,0.4606,neutral
1059797766275239937,0.3991,negative
1058729299270926336,0.7703,positive
1059859900350644224,0.1667,negative
1059842325881466881,0.5529,positive
1058732934469967873,1.0000,positive
1059822264059916288,0.1582,negative
1059928100102909959,0.5616,positive
1059915996163661825,0.5253,neutral
1059756014797504514,0.5566,positive
1059784314777415680,0.5414,neutral
1057256726871838722,0.5636,positive
1059763444407246848,0.1941,negative
1059788759326248960,0.5161,neutral
1059789858586140672,0.7793,positive
1059897620691406851,0.8265,positive
1059906980624719872,0.2897,negative
1059825892040552448,0.4087,negative
1058701655905054722,0.4044,negative
1059950705946058752,0.4348,negative
1059761889314570240,0.0799,negative
1057657666317807616,0.4539,neutral
1058753648879120384,0.5092,neutral
1057965532660539392,0.5115,neutral
1058733294198681600,0.5479,neutral
1059783348120379392,0.5190,neutral
1059890826761981952,0.6914,positive
1059795170743537664,0.4557,neutral
1059617881695141890,0.1000,negative
1059815801102970882,0.6333,positive
1059309495401308160,0.5717,positive
1059793527339651073,0.3122,negative
1057600748803014656,0.1000,negative
1059943077698256899,0.7192,positive
1059777880006291457,0.2589,negative
1056878350856318976,0.5875,positive
1059933444468281350,0.7271,positive
1059777341512134657,0.5944,positive
1059865876902658048,0.4937,neutral
1059809803101462528,0.6171,positive
1059668512090873856,0.5610,positive
1059162446626242560,0.6038,positive
1059628654454546432,0.4907,neutral
1059627006235680768,0.6049,positive
1059814220005588992,0.2321,negative
1059874410864279554,0.6810,positive
1059795797804544001,0.0000,negative
1057802412130369536,0.6818,positive
1059538804514742272,0.3761,negative
1059773818510757888,0.8273,positive
1057572593245605889,0.9000,positive
1059848335182491649,0.3224,negative
1059883238498467840,0.2959,negative
1059779888733999104,0.7454,positive
1059882430226665472,0.4061,negative
1059899225146908672,0.8787,positive
1059870091402194944,0.5090,neutral
1059793945838919680,0.5421,neutral
1058253146835701761,0.6818,positive
1059847282093408256,0.5475,neutral
1059785713602969601,0.5737,positive
1059888001155846151,0.9346,positive
1058360765059645445,0.6090,positive
1059835485252653056,0.0983,negative
1058069229772201985,0.2862,negative
1059635090563698688,0.7647,positive
1058615037445705728,0.8704,positive
1059878110500401153,0.2928,negative
1059460555193360385,0.5265,neutral
1059935829030830080,0.5803,positive
1059858308520120320,0.5499,neutral
1059449602053677056,0.2368,negative
1059870985040609281,0.7564,positive
1058253089390571520,0.6893,positive
1058699727439564801,0.6643,positive
1057342153997910017,0.7451,positive
1059801999296872449,0.6375,positive
1059888046789849091,0.0000,negative
1059845166524231680,0.6141,positive
1059625539214946310,0.5521,positive
1059661283820232709,0.5760,positive
1059773454776524800,0.6744,positive
1059647843319889921,0.0000,negative
1059934566289432576,0.4355,negative
1059933449581199365,0.5000,neutral
1059767706411585537,0.5236,neutral
1059948345823780864,0.6192,positive
1059936800507080705,0.3349,negative
1059768012696363008,0.6962,positive
1059781757338304512,0.4931,neutral
1059732025966505984,0.5813,positive
1059764459638538246,0.5774,positive
1059919238385819649,0.4953,neutral
1059806534845239298,0.7294,positive
1059887633126563841,0.9708,positive
1059780417295974400,0.0884,negative
1057428587240964102,0.5385,neutral
1058866494967308288,0.5766,positive
1059896711206916098,0.5000,neutral
1059792259229667328,0.6139,positive
1057086598741925888,0.6199,positive
1059803539873189888,0.7906,positive
1059758741061582848,0.5000,neutral
1059830777351995392,0.1216,negative
1059875314694868995,0.6049,positive
1059847559932506112,0.1157,negative
1059846762939195392,0.4471,negative
1059666453165760512,0.4055,negative
1059870435280609281,0.6222,positive
1059855314609209344,0.4580,neutral
1059950703270117378,0.5000,neutral
1059791274335707138,0.8335,positive
1059935065583616000,0.1797,negative
1059883934559940608,0.5498,neutral
1058521383720902656,0.0281,negative
1059781426093154304,0.5185,neutral
1059945797536636928,0.3118,negative
1059781974246785024,0.3234,negative
1059765208846159872,0.4169,negative
1056978718525140992,0.6155,positive
1059850980383186946,0.7265,positive
1059616249590767622,0.6183,positive
1059858400866111489,0.7222,positive
1059857573258633221,0.1016,negative
1059835602017943552,0.5519,positive
1059904891613839360,0.0652,negative
1059805410885021696,0.6996,positive
1059945868391014402,0.3401,negative
1059818597978128386,0.7097,positive
1059920865427513345,0.2713,negative
1058082542518259712,0.5225,neutral
1059933246883065857,0.7324,positive
1059776854285041666,0.4387,negative
1059883800350674945,0.5822,positive
1059812624911745030,0.6460,positive
1059622680591286275,0.0839,negative
1059949505779585024,0.5467,neutral
1058699664327884800,0.4538,neutral
1057256709679443968,0.6141,positive
1058208079869865984,0.4081,negative
1059873676403900416,0.4146,negative
1059804134218567680,0.7132,positive
1059809347834953728,0.6141,positive
1057892247029645314,0.7041,positive
1059386326313771014,0.5423,neutral
1059949577439272960,0.4030,negative
1059855849336791040,0.2222,negative
1059916081568063498,1.0000,positive
1059934494893989893,0.6580,positive
